,date,region,confirmed,active,cured,deaths
365,2021-04-04,Andaman and Nicobar Islands,5098,49.0,4987.0,62.0
366,2021-04-05,Andaman and Nicobar Islands,5109,57.0,4990.0,62.0
367,2021-04-06,Andaman and Nicobar Islands,5116,53.0,5001.0,62.0
368,2021-04-07,Andaman and Nicobar Islands,5123,51.0,5010.0,62.0
369,2021-04-08,Andaman and Nicobar Islands,5131,49.0,5020.0,62.0
370,2021-04-09,Andaman and Nicobar Islands,5149,60.0,5027.0,62.0
371,2021-04-10,Andaman and Nicobar Islands,5161,71.0,5028.0,62.0
372,2021-04-11,Andaman and Nicobar Islands,5175,75.0,5038.0,62.0
373,2021-04-12,Andaman and Nicobar Islands,5190,88.0,5040.0,62.0
374,2021-04-13,Andaman and Nicobar Islands,5201,89.0,5050.0,62.0
375,2021-04-14,Andaman and Nicobar Islands,5209,93.0,5054.0,62.0
376,2021-04-15,Andaman and Nicobar Islands,5247,106.0,5078.0,63.0
377,2021-04-16,Andaman and Nicobar Islands,5262,117.0,5082.0,63.0
378,2021-04-17,Andaman and Nicobar Islands,5289,116.0,5110.0,63.0
379,2021-04-18,Andaman and Nicobar Islands,5331,121.0,5146.0,64.0
380,2021-04-19,Andaman and Nicobar Islands,5390,126.0,5200.0,64.0
381,2021-04-20,Andaman and Nicobar Islands,5421,145.0,5212.0,64.0
382,2021-04-21,Andaman and Nicobar Islands,5466,159.0,5243.0,64.0
383,2021-04-22,Andaman and Nicobar Islands,5490,150.0,5276.0,64.0
384,2021-04-23,Andaman and Nicobar Islands,5527,153.0,5309.0,65.0
385,2021-04-24,Andaman and Nicobar Islands,5569,146.0,5358.0,65.0
386,2021-04-25,Andaman and Nicobar Islands,5614,138.0,5410.0,66.0
387,2021-04-26,Andaman and Nicobar Islands,5665,132.0,5467.0,66.0
388,2021-04-27,Andaman and Nicobar Islands,5716,130.0,5520.0,66.0
389,2021-04-28,Andaman and Nicobar Islands,5764,136.0,5562.0,66.0
390,2021-04-29,Andaman and Nicobar Islands,5816,143.0,5606.0,67.0
391,2021-04-30,Andaman and Nicobar Islands,5875,165.0,5643.0,67.0
392,2021-05-01,Andaman and Nicobar Islands,5949,181.0,5701.0,67.0
393,2021-05-02,Andaman and Nicobar Islands,6046,205.0,5773.0,68.0
394,2021-05-03,Andaman and Nicobar Islands,6084,217.0,5798.0,69.0
395,2021-05-04,Andaman and Nicobar Islands,6150,230.0,5850.0,70.0
396,2021-05-05,Andaman and Nicobar Islands,6181,232.0,5879.0,70.0
397,2021-05-06,Andaman and Nicobar Islands,6223,224.0,5928.0,71.0
398,2021-05-07,Andaman and Nicobar Islands,6255,225.0,5958.0,72.0
399,2021-05-08,Andaman and Nicobar Islands,6311,209.0,6030.0,72.0
400,2021-05-09,Andaman and Nicobar Islands,6341,211.0,6056.0,74.0
401,2021-05-10,Andaman and Nicobar Islands,6367,203.0,6088.0,76.0
402,2021-05-11,Andaman and Nicobar Islands,6398,195.0,6125.0,78.0
403,2021-05-12,Andaman and Nicobar Islands,6426,199.0,6149.0,78.0
404,2021-05-13,Andaman and Nicobar Islands,6470,214.0,6175.0,81.0
405,2021-05-14,Andaman and Nicobar Islands,6470,214.0,6175.0,81.0
406,2021-05-15,Andaman and Nicobar Islands,6510,214.0,6213.0,83.0
407,2021-05-16,Andaman and Nicobar Islands,6568,216.0,6267.0,85.0
408,2021-05-17,Andaman and Nicobar Islands,6603,232.0,6283.0,88.0
409,2021-05-18,Andaman and Nicobar Islands,6638,220.0,6329.0,89.0
410,2021-05-19,Andaman and Nicobar Islands,6674,223.0,6359.0,92.0
411,2021-05-20,Andaman and Nicobar Islands,6709,229.0,6385.0,95.0
412,2021-05-21,Andaman and Nicobar Islands,6758,261.0,6401.0,96.0
413,2021-05-22,Andaman and Nicobar Islands,6789,274.0,6417.0,98.0
414,2021-05-23,Andaman and Nicobar Islands,6820,278.0,6441.0,101.0
415,2021-05-24,Andaman and Nicobar Islands,6844,268.0,6473.0,103.0
416,2021-05-25,Andaman and Nicobar Islands,6853,254.0,6495.0,104.0
417,2021-05-26,Andaman and Nicobar Islands,6878,228.0,6544.0,106.0
418,2021-05-27,Andaman and Nicobar Islands,6901,220.0,6573.0,108.0
419,2021-05-28,Andaman and Nicobar Islands,6917,217.0,6591.0,109.0
420,2021-05-30,Andaman and Nicobar Islands,6964,191.0,6660.0,113.0
421,2021-05-31,Andaman and Nicobar Islands,6984,187.0,6683.0,114.0
422,2021-06-01,Andaman and Nicobar Islands,7005,171.0,6719.0,115.0
423,2021-06-02,Andaman and Nicobar Islands,7018,155.0,6745.0,118.0
424,2021-06-03,Andaman and Nicobar Islands,7043,143.0,6781.0,119.0
425,2021-06-04,Andaman and Nicobar Islands,7070,131.0,6820.0,119.0
426,2021-06-05,Andaman and Nicobar Islands,7088,115.0,6852.0,121.0
427,2021-06-06,Andaman and Nicobar Islands,7105,107.0,6876.0,122.0
428,2021-06-07,Andaman and Nicobar Islands,7119,103.0,6894.0,122.0
429,2021-06-08,Andaman and Nicobar Islands,7131,96.0,6912.0,123.0
430,2021-06-09,Andaman and Nicobar Islands,7154,94.0,6935.0,125.0
431,2021-06-10,Andaman and Nicobar Islands,7168,91.0,6952.0,125.0
432,2021-06-11,Andaman and Nicobar Islands,7197,99.0,6973.0,125.0
433,2021-06-12,Andaman and Nicobar Islands,7233,124.0,6984.0,125.0
434,2021-06-13,Andaman and Nicobar Islands,7243,121.0,6996.0,126.0
435,2021-06-14,Andaman and Nicobar Islands,7261,110.0,7025.0,126.0
436,2021-06-15,Andaman and Nicobar Islands,7269,109.0,7034.0,126.0
437,2021-06-16,Andaman and Nicobar Islands,7280,105.0,7049.0,126.0
438,2021-06-17,Andaman and Nicobar Islands,7306,100.0,7079.0,127.0
439,2021-06-18,Andaman and Nicobar Islands,7335,104.0,7104.0,127.0
440,2021-06-19,Andaman and Nicobar Islands,7363,108.0,7128.0,127.0
441,2021-06-20,Andaman and Nicobar Islands,7394,105.0,7162.0,127.0
442,2021-06-21,Andaman and Nicobar Islands,7406,102.0,7177.0,127.0
443,2021-06-22,Andaman and Nicobar Islands,7415,97.0,7191.0,127.0
444,2021-06-23,Andaman and Nicobar Islands,7425,103.0,7195.0,127.0
445,2021-06-25,Andaman and Nicobar Islands,7440,99.0,7214.0,127.0
446,2021-06-26,Andaman and Nicobar Islands,7441,69.0,7245.0,127.0
447,2021-06-27,Andaman and Nicobar Islands,7446,54.0,7265.0,127.0
448,2021-06-28,Andaman and Nicobar Islands,7455,62.0,7266.0,127.0
449,2021-06-29,Andaman and Nicobar Islands,7462,48.0,7286.0,128.0
450,2021-06-30,Andaman and Nicobar Islands,7466,42.0,7296.0,128.0
451,2021-07-01,Andaman and Nicobar Islands,7467,31.0,7308.0,128.0
452,2021-07-02,Andaman and Nicobar Islands,7469,33.0,7308.0,128.0
453,2021-07-03,Andaman and Nicobar Islands,7475,22.0,7325.0,128.0
454,2021-07-04,Andaman and Nicobar Islands,7478,20.0,7330.0,128.0
455,2021-07-05,Andaman and Nicobar Islands,7482,21.0,7333.0,128.0
456,2021-07-06,Andaman and Nicobar Islands,7482,15.0,7339.0,128.0
457,2021-07-07,Andaman and Nicobar Islands,7487,16.0,7343.0,128.0
458,2021-07-08,Andaman and Nicobar Islands,7491,14.0,7349.0,128.0
459,2021-07-09,Andaman and Nicobar Islands,7492,13.0,7351.0,128.0
460,2021-07-10,Andaman and Nicobar Islands,7492,12.0,7352.0,128.0
461,2021-07-11,Andaman and Nicobar Islands,7492,11.0,7352.0,129.0
462,2021-07-12,Andaman and Nicobar Islands,7492,11.0,7352.0,129.0
463,2021-07-13,Andaman and Nicobar Islands,7493,9.0,7355.0,129.0
464,2021-07-14,Andaman and Nicobar Islands,7496,9.0,7358.0,129.0
465,2021-07-15,Andaman and Nicobar Islands,7499,11.0,7359.0,129.0
466,2021-07-16,Andaman and Nicobar Islands,7501,13.0,7359.0,129.0
467,2021-07-17,Andaman and Nicobar Islands,7505,16.0,7360.0,129.0
468,2021-07-18,Andaman and Nicobar Islands,7506,16.0,7361.0,129.0
469,2021-07-19,Andaman and Nicobar Islands,7510,16.0,7365.0,129.0
470,2021-07-21,Andaman and Nicobar Islands,7518,19.0,7370.0,129.0
471,2021-07-22,Andaman and Nicobar Islands,7521,18.0,7374.0,129.0
472,2021-07-26,Andaman and Nicobar Islands,7529,15.0,7385.0,129.0
473,2021-07-27,Andaman and Nicobar Islands,7530,14.0,7387.0,129.0
474,2021-07-28,Andaman and Nicobar Islands,7530,12.0,7389.0,129.0
475,2021-07-29,Andaman and Nicobar Islands,7531,7.0,7395.0,129.0
476,2021-07-30,Andaman and Nicobar Islands,7534,10.0,7395.0,129.0
477,2021-07-31,Andaman and Nicobar Islands,7535,8.0,7398.0,129.0
478,2021-08-01,Andaman and Nicobar Islands,7537,8.0,7400.0,129.0
479,2021-08-02,Andaman and Nicobar Islands,7539,7.0,7403.0,129.0
480,2021-08-03,Andaman and Nicobar Islands,7539,6.0,7404.0,129.0
481,2021-08-04,Andaman and Nicobar Islands,7540,6.0,7405.0,129.0
482,2021-08-05,Andaman and Nicobar Islands,7541,4.0,7408.0,129.0
483,2021-08-06,Andaman and Nicobar Islands,7541,4.0,7408.0,129.0
484,2021-08-07,Andaman and Nicobar Islands,7541,4.0,7408.0,129.0
485,2021-08-08,Andaman and Nicobar Islands,7544,6.0,7409.0,129.0
486,2021-08-09,Andaman and Nicobar Islands,7546,7.0,7410.0,129.0
487,2021-08-10,Andaman and Nicobar Islands,7546,5.0,7412.0,129.0
488,2021-08-11,Andaman and Nicobar Islands,7548,7.0,7412.0,129.0
489,2021-08-12,Andaman and Nicobar Islands,7548,6.0,7413.0,129.0
490,2021-08-13,Andaman and Nicobar Islands,7548,6.0,7413.0,129.0
491,2021-08-14,Andaman and Nicobar Islands,7548,4.0,7415.0,129.0
492,2021-08-15,Andaman and Nicobar Islands,7548,2.0,7417.0,129.0
493,2021-08-16,Andaman and Nicobar Islands,7548,0.0,7419.0,129.0
494,2021-08-17,Andaman and Nicobar Islands,7549,1.0,7419.0,129.0
495,2021-08-18,Andaman and Nicobar Islands,7549,1.0,7419.0,129.0
496,2021-08-19,Andaman and Nicobar Islands,7550,2.0,7419.0,129.0
497,2021-08-20,Andaman and Nicobar Islands,7553,5.0,7419.0,129.0
498,2021-08-21,Andaman and Nicobar Islands,7556,8.0,7419.0,129.0
499,2021-08-22,Andaman and Nicobar Islands,7557,9.0,7419.0,129.0
500,2021-08-23,Andaman and Nicobar Islands,7557,8.0,7420.0,129.0
501,2021-08-24,Andaman and Nicobar Islands,7559,10.0,7420.0,129.0
502,2021-08-25,Andaman and Nicobar Islands,7560,10.0,7421.0,129.0
503,2021-08-26,Andaman and Nicobar Islands,7560,7.0,7424.0,129.0
504,2021-08-27,Andaman and Nicobar Islands,7560,4.0,7427.0,129.0
505,2021-08-28,Andaman and Nicobar Islands,7560,3.0,7428.0,129.0
506,2021-08-29,Andaman and Nicobar Islands,7560,3.0,7428.0,129.0
507,2021-08-30,Andaman and Nicobar Islands,7564,5.0,7430.0,129.0
508,2021-08-31,Andaman and Nicobar Islands,7565,5.0,7431.0,129.0
509,2021-09-01,Andaman and Nicobar Islands,7566,6.0,7431.0,129.0
510,2021-09-02,Andaman and Nicobar Islands,7566,6.0,7431.0,129.0
511,2021-09-03,Andaman and Nicobar Islands,7567,7.0,7431.0,129.0
512,2021-09-04,Andaman and Nicobar Islands,7570,9.0,7432.0,129.0
513,2021-09-05,Andaman and Nicobar Islands,7572,7.0,7436.0,129.0
514,2021-09-06,Andaman and Nicobar Islands,7572,6.0,7437.0,129.0
515,2021-09-07,Andaman and Nicobar Islands,7576,9.0,7438.0,129.0
516,2021-09-08,Andaman and Nicobar Islands,7573,7.0,7437.0,129.0
517,2021-09-09,Andaman and Nicobar Islands,7576,9.0,7438.0,129.0
518,2021-09-10,Andaman and Nicobar Islands,7579,7.0,7443.0,129.0
519,2021-09-11,Andaman and Nicobar Islands,7580,8.0,7443.0,129.0
520,2021-09-12,Andaman and Nicobar Islands,7580,8.0,7443.0,129.0
521,2021-09-13,Andaman and Nicobar Islands,7582,9.0,7444.0,129.0
522,2021-09-14,Andaman and Nicobar Islands,7584,8.0,7447.0,129.0
523,2021-09-15,Andaman and Nicobar Islands,7592,15.0,7448.0,129.0
524,2021-09-16,Andaman and Nicobar Islands,7592,13.0,7450.0,129.0
525,2021-09-18,Andaman and Nicobar Islands,7596,14.0,7453.0,129.0
526,2021-09-19,Andaman and Nicobar Islands,7598,14.0,7455.0,129.0
527,2021-09-20,Andaman and Nicobar Islands,7600,13.0,7458.0,129.0
528,2021-09-21,Andaman and Nicobar Islands,7600,13.0,7458.0,129.0
529,2021-09-22,Andaman and Nicobar Islands,7607,17.0,7461.0,129.0
530,2021-09-23,Andaman and Nicobar Islands,7615,20.0,7466.0,129.0
531,2021-09-24,Andaman and Nicobar Islands,7616,17.0,7470.0,129.0
532,2021-09-25,Andaman and Nicobar Islands,7617,16.0,7472.0,129.0
533,2021-09-26,Andaman and Nicobar Islands,7618,16.0,7473.0,129.0
534,2021-09-27,Andaman and Nicobar Islands,7618,13.0,7476.0,129.0
535,2021-09-28,Andaman and Nicobar Islands,7619,11.0,7479.0,129.0
536,2021-09-29,Andaman and Nicobar Islands,7620,11.0,7480.0,129.0
537,2021-09-30,Andaman and Nicobar Islands,7620,9.0,7482.0,129.0
538,2021-10-01,Andaman and Nicobar Islands,7621,9.0,7483.0,129.0
539,2021-10-02,Andaman and Nicobar Islands,7621,8.0,7484.0,129.0
540,2021-10-03,Andaman and Nicobar Islands,7622,9.0,7484.0,129.0
541,2021-10-04,Andaman and Nicobar Islands,7623,9.0,7485.0,129.0
542,2021-10-05,Andaman and Nicobar Islands,7624,10.0,7485.0,129.0
543,2021-10-06,Andaman and Nicobar Islands,7626,9.0,7488.0,129.0
544,2021-10-07,Andaman and Nicobar Islands,7627,10.0,7488.0,129.0
545,2021-10-08,Andaman and Nicobar Islands,7629,11.0,7489.0,129.0
546,2021-10-09,Andaman and Nicobar Islands,7629,10.0,7490.0,129.0
547,2021-10-10,Andaman and Nicobar Islands,7632,11.0,7492.0,129.0
548,2021-10-11,Andaman and Nicobar Islands,7633,10.0,7494.0,129.0
549,2021-10-12,Andaman and Nicobar Islands,7634,10.0,7495.0,129.0
550,2021-10-13,Andaman and Nicobar Islands,7635,8.0,7498.0,129.0
551,2021-10-14,Andaman and Nicobar Islands,7637,9.0,7499.0,129.0
552,2021-10-15,Andaman and Nicobar Islands,7640,10.0,7501.0,129.0
553,2021-10-16,Andaman and Nicobar Islands,7641,9.0,7503.0,129.0
554,2021-10-17,Andaman and Nicobar Islands,7641,9.0,7503.0,129.0
555,2021-10-18,Andaman and Nicobar Islands,7641,9.0,7503.0,129.0
556,2021-10-19,Andaman and Nicobar Islands,7642,7.0,7506.0,129.0
557,2021-10-20,Andaman and Nicobar Islands,7646,8.0,7509.0,129.0
558,2021-10-21,Andaman and Nicobar Islands,7646,7.0,7510.0,129.0
559,2021-10-22,Andaman and Nicobar Islands,7646,7.0,7510.0,129.0
560,2021-10-23,Andaman and Nicobar Islands,7646,6.0,7511.0,129.0
561,2021-10-24,Andaman and Nicobar Islands,7648,8.0,7511.0,129.0
562,2021-10-25,Andaman and Nicobar Islands,7648,6.0,7513.0,129.0
563,2021-10-26,Andaman and Nicobar Islands,7648,5.0,7514.0,129.0
564,2021-10-27,Andaman and Nicobar Islands,7648,4.0,7515.0,129.0
565,2021-10-28,Andaman and Nicobar Islands,7650,5.0,7516.0,129.0
566,2021-10-29,Andaman and Nicobar Islands,7651,6.0,7516.0,129.0
567,2021-10-30,Andaman and Nicobar Islands,7651,5.0,7517.0,129.0
568,2021-10-31,Andaman and Nicobar Islands,7651,4.0,7518.0,129.0
569,2021-11-01,Andaman and Nicobar Islands,7651,4.0,7518.0,129.0
570,2021-11-02,Andaman and Nicobar Islands,7654,7.0,7518.0,129.0
571,2021-11-04,Andaman and Nicobar Islands,7658,9.0,7520.0,129.0
572,2021-11-05,Andaman and Nicobar Islands,7659,10.0,7520.0,129.0
573,2021-11-06,Andaman and Nicobar Islands,7659,10.0,7520.0,129.0
574,2021-11-07,Andaman and Nicobar Islands,7660,11.0,7520.0,129.0
575,2021-11-08,Andaman and Nicobar Islands,7664,12.0,7523.0,129.0
576,2021-11-09,Andaman and Nicobar Islands,7665,10.0,7526.0,129.0
577,2021-11-10,Andaman and Nicobar Islands,7665,9.0,7527.0,129.0
578,2021-11-11,Andaman and Nicobar Islands,7665,9.0,7527.0,129.0
579,2021-11-12,Andaman and Nicobar Islands,7668,11.0,7528.0,129.0
580,2021-11-14,Andaman and Nicobar Islands,7670,7.0,7534.0,129.0
581,2021-11-15,Andaman and Nicobar Islands,7674,11.0,7534.0,129.0
582,2021-11-16,Andaman and Nicobar Islands,7674,11.0,7534.0,129.0
583,2021-11-17,Andaman and Nicobar Islands,7674,9.0,7536.0,129.0
584,2021-11-18,Andaman and Nicobar Islands,7674,6.0,7539.0,129.0
585,2021-11-19,Andaman and Nicobar Islands,7541,-129.0,7541.0,129.0
586,2021-11-20,Andaman and Nicobar Islands,7676,6.0,7541.0,129.0
587,2021-11-22,Andaman and Nicobar Islands,7676,2.0,7545.0,129.0
588,2021-11-23,Andaman and Nicobar Islands,7676,2.0,7545.0,129.0
589,2021-11-24,Andaman and Nicobar Islands,7676,2.0,7545.0,129.0
590,2021-11-25,Andaman and Nicobar Islands,7676,2.0,7545.0,129.0
591,2021-11-26,Andaman and Nicobar Islands,7677,3.0,7545.0,129.0
592,2021-11-27,Andaman and Nicobar Islands,7678,3.0,7546.0,129.0
593,2021-11-28,Andaman and Nicobar Islands,7680,5.0,7546.0,129.0
594,2021-11-29,Andaman and Nicobar Islands,7681,6.0,7546.0,129.0
595,2021-11-30,Andaman and Nicobar Islands,7683,8.0,7546.0,129.0
596,2021-12-02,Andaman and Nicobar Islands,7683,5.0,7549.0,129.0
597,2021-12-05,Andaman and Nicobar Islands,7688,6.0,7553.0,129.0
598,2021-12-06,Andaman and Nicobar Islands,7688,4.0,7555.0,129.0
599,2021-12-07,Andaman and Nicobar Islands,7690,3.0,7558.0,129.0
600,2021-12-08,Andaman and Nicobar Islands,7690,3.0,7558.0,129.0
601,2021-12-09,Andaman and Nicobar Islands,7691,3.0,7559.0,129.0
602,2021-12-12,Andaman and Nicobar Islands,7697,7.0,7561.0,129.0
603,2021-12-13,Andaman and Nicobar Islands,7698,8.0,7561.0,129.0
604,2021-12-14,Andaman and Nicobar Islands,7698,7.0,7562.0,129.0
605,2021-12-15,Andaman and Nicobar Islands,7698,5.0,7564.0,129.0
606,2021-12-16,Andaman and Nicobar Islands,7698,3.0,7566.0,129.0
607,2021-12-17,Andaman and Nicobar Islands,7700,3.0,7568.0,129.0
608,2021-12-18,Andaman and Nicobar Islands,7700,2.0,7569.0,129.0
609,2021-12-19,Andaman and Nicobar Islands,7701,2.0,7570.0,129.0
610,2021-12-20,Andaman and Nicobar Islands,7702,3.0,7570.0,129.0
611,2021-12-21,Andaman and Nicobar Islands,7702,3.0,7570.0,129.0
612,2021-12-22,Andaman and Nicobar Islands,7704,3.0,7572.0,129.0
613,2021-12-23,Andaman and Nicobar Islands,7704,3.0,7572.0,129.0
614,2021-12-24,Andaman and Nicobar Islands,7708,6.0,7573.0,129.0
615,2021-12-25,Andaman and Nicobar Islands,7711,8.0,7574.0,129.0
616,2021-12-26,Andaman and Nicobar Islands,7712,9.0,7574.0,129.0
617,2021-12-27,Andaman and Nicobar Islands,7714,9.0,7576.0,129.0
618,2021-12-28,Andaman and Nicobar Islands,7716,8.0,7579.0,129.0
619,2021-12-29,Andaman and Nicobar Islands,7716,8.0,7579.0,129.0
620,2021-12-30,Andaman and Nicobar Islands,7717,6.0,7582.0,129.0
621,2021-12-31,Andaman and Nicobar Islands,7720,9.0,7582.0,129.0
622,2022-01-01,Andaman and Nicobar Islands,7728,14.0,7585.0,129.0
623,2022-01-02,Andaman and Nicobar Islands,7733,17.0,7587.0,129.0
624,2022-01-03,Andaman and Nicobar Islands,7743,24.0,7590.0,129.0
625,2022-01-04,Andaman and Nicobar Islands,7763,41.0,7593.0,129.0
626,2022-01-05,Andaman and Nicobar Islands,7799,74.0,7596.0,129.0
627,2022-01-06,Andaman and Nicobar Islands,7824,91.0,7604.0,129.0
628,2022-01-07,Andaman and Nicobar Islands,7848,105.0,7614.0,129.0
629,2022-01-08,Andaman and Nicobar Islands,7889,132.0,7628.0,129.0
630,2022-01-09,Andaman and Nicobar Islands,7975,187.0,7659.0,129.0
631,2022-01-10,Andaman and Nicobar Islands,8150,322.0,7699.0,129.0
632,2022-01-11,Andaman and Nicobar Islands,8246,393.0,7724.0,129.0
633,2022-01-12,Andaman and Nicobar Islands,8289,412.0,7748.0,129.0
634,2022-01-13,Andaman and Nicobar Islands,8397,479.0,7789.0,129.0
635,2022-01-14,Andaman and Nicobar Islands,8465,461.0,7875.0,129.0
636,2022-01-15,Andaman and Nicobar Islands,8538,471.0,7938.0,129.0
637,2022-01-16,Andaman and Nicobar Islands,8581,463.0,7989.0,129.0
638,2022-01-17,Andaman and Nicobar Islands,8646,466.0,8051.0,129.0
639,2022-01-18,Andaman and Nicobar Islands,8695,449.0,8117.0,129.0
640,2022-01-19,Andaman and Nicobar Islands,8779,460.0,8190.0,129.0
641,2022-01-20,Andaman and Nicobar Islands,8938,443.0,8366.0,129.0
642,2022-01-21,Andaman and Nicobar Islands,9033,465.0,8439.0,129.0
643,2022-01-22,Andaman and Nicobar Islands,9164,516.0,8519.0,129.0
644,2022-01-23,Andaman and Nicobar Islands,9277,564.0,8584.0,129.0
645,2022-01-24,Andaman and Nicobar Islands,9366,603.0,8634.0,129.0
646,2022-01-25,Andaman and Nicobar Islands,9452,598.0,8725.0,129.0
647,2022-01-26,Andaman and Nicobar Islands,9522,574.0,8819.0,129.0
648,2022-01-27,Andaman and Nicobar Islands,9605,545.0,8931.0,129.0
649,2022-01-28,Andaman and Nicobar Islands,9624,504.0,8991.0,129.0
650,2022-01-29,Andaman and Nicobar Islands,9690,475.0,9086.0,129.0
651,2022-01-30,Andaman and Nicobar Islands,9743,449.0,9165.0,129.0
652,2022-01-31,Andaman and Nicobar Islands,9777,402.0,9246.0,129.0
653,2022-02-01,Andaman and Nicobar Islands,9794,365.0,9300.0,129.0
654,2022-02-03,Andaman and Nicobar Islands,9844,290.0,9425.0,129.0
655,2022-02-04,Andaman and Nicobar Islands,9867,248.0,9490.0,129.0
656,2022-02-05,Andaman and Nicobar Islands,9883,211.0,9543.0,129.0
657,2022-02-06,Andaman and Nicobar Islands,9896,214.0,9553.0,129.0
658,2022-02-07,Andaman and Nicobar Islands,9915,199.0,9587.0,129.0
659,2022-02-08,Andaman and Nicobar Islands,9925,192.0,9604.0,129.0
660,2022-02-09,Andaman and Nicobar Islands,9943,178.0,9636.0,129.0
661,2022-02-10,Andaman and Nicobar Islands,9951,168.0,9654.0,129.0
662,2022-02-11,Andaman and Nicobar Islands,9958,152.0,9677.0,129.0
663,2022-02-12,Andaman and Nicobar Islands,9961,139.0,9693.0,129.0
664,2022-02-13,Andaman and Nicobar Islands,9974,139.0,9706.0,129.0
665,2022-02-14,Andaman and Nicobar Islands,9981,127.0,9725.0,129.0
666,2022-02-15,Andaman and Nicobar Islands,9981,117.0,9735.0,129.0
667,2022-02-16,Andaman and Nicobar Islands,9985,103.0,9753.0,129.0
668,2022-02-17,Andaman and Nicobar Islands,9986,96.0,9761.0,129.0
669,2022-02-18,Andaman and Nicobar Islands,9994,83.0,9782.0,129.0
670,2022-02-19,Andaman and Nicobar Islands,10000,61.0,9810.0,129.0
671,2022-02-20,Andaman and Nicobar Islands,10001,39.0,9833.0,129.0
672,2022-02-21,Andaman and Nicobar Islands,10005,30.0,9846.0,129.0
673,2022-02-22,Andaman and Nicobar Islands,10008,29.0,9850.0,129.0
674,2022-02-23,Andaman and Nicobar Islands,10012,29.0,9854.0,129.0
675,2022-02-24,Andaman and Nicobar Islands,10015,24.0,9862.0,129.0
676,2022-02-25,Andaman and Nicobar Islands,10015,18.0,9868.0,129.0
677,2022-02-26,Andaman and Nicobar Islands,10016,15.0,9872.0,129.0
678,2022-02-27,Andaman and Nicobar Islands,10016,12.0,9875.0,129.0
679,2022-02-28,Andaman and Nicobar Islands,10017,10.0,9878.0,129.0
680,2022-03-01,Andaman and Nicobar Islands,10017,9.0,9879.0,129.0
681,2022-03-02,Andaman and Nicobar Islands,10019,8.0,9882.0,129.0
682,2022-03-03,Andaman and Nicobar Islands,10019,6.0,9884.0,129.0
683,2022-03-04,Andaman and Nicobar Islands,10020,5.0,9886.0,129.0
684,2022-03-05,Andaman and Nicobar Islands,10020,4.0,9887.0,129.0
685,2022-03-06,Andaman and Nicobar Islands,10024,7.0,9888.0,129.0
686,2022-03-07,Andaman and Nicobar Islands,10024,7.0,9888.0,129.0
687,2022-03-08,Andaman and Nicobar Islands,10024,5.0,9890.0,129.0
688,2022-03-09,Andaman and Nicobar Islands,10025,6.0,9890.0,129.0
689,2022-03-10,Andaman and Nicobar Islands,10025,5.0,9891.0,129.0
690,2022-03-11,Andaman and Nicobar Islands,10025,5.0,9891.0,129.0
691,2022-03-12,Andaman and Nicobar Islands,10025,3.0,9893.0,129.0
692,2022-03-13,Andaman and Nicobar Islands,10025,2.0,9894.0,129.0
693,2022-03-14,Andaman and Nicobar Islands,10025,1.0,9895.0,129.0
694,2022-03-15,Andaman and Nicobar Islands,10027,2.0,9896.0,129.0
695,2022-03-16,Andaman and Nicobar Islands,10028,3.0,9896.0,129.0
696,2022-03-17,Andaman and Nicobar Islands,10029,4.0,9896.0,129.0
697,2022-03-18,Andaman and Nicobar Islands,10029,4.0,9896.0,129.0
698,2022-03-19,Andaman and Nicobar Islands,10029,4.0,9896.0,129.0
